Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
15,August - M081994,West Bengal,Haldia,CMEC,Industrial Area,35.3,58.2,NA,77
14,August - M081994,West Bengal,Haldia,CMEC,Industrial Area,27.1,46.2,NA,67
11,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,30,165.9,NA,82
8,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,57.6,158.6,NA,276
9,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,32.5,156.1,NA,140
10,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,63.8,214,NA,234
15,September - M091994,West Bengal,Haldia,CMEC,Industrial Area,39.8,63.5,NA,126
14,September - M091994,West Bengal,Haldia,CMEC,Industrial Area,31.9,48.6,NA,83
11,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,30,165.9,NA,82
8,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,57.6,158.6,NA,276
9,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,32.5,156.1,NA,140
10,September - M091994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,63.8,214,NA,234
15,September - M091994,West Bengal,Haldia,CMEC,Industrial Area,39.8,63.5,NA,126
14,September - M091994,West Bengal,Haldia,CMEC,Industrial Area,31.9,48.6,NA,83
11,November - M111994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,26,197.7,NA,114
8,November - M111994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,154.2,423.5,NA,534
9,November - M111994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,62.9,261.2,NA,343
10,November - M111994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,149.9,353.5,NA,334
15,November - M111994,West Bengal,Haldia,CMEC,Industrial Area,31.8,49.7,NA,147
14,November - M111994,West Bengal,Haldia,CMEC,Industrial Area,29.1,46.8,NA,120
162,November - M111994,West Bengal,Calcutta,NA,Industrial Area,59.1,41.8,NA,475
163,November - M111994,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",73.4,42.8,NA,472
164,November - M111994,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",15.3,14.5,NA,295
11,December - M121994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,80.7,267.4,NA,284
8,December - M121994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,209.8,449.4,NA,736
9,December - M121994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,184.5,255.8,NA,381
10,December - M121994,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,238.6,439.1,NA,497
15,December - M121994,West Bengal,Haldia,CMEC,Industrial Area,33,53.9,NA,216
14,December - M121994,West Bengal,Haldia,CMEC,Industrial Area,42.5,63,NA,346
162,December - M121994,West Bengal,Calcutta,NA,Industrial Area,98.2,49.6,NA,1012
163,December - M121994,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",98.3,63.9,NA,525
164,December - M121994,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",18.7,32,NA,629
