Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
28/4/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.6,23.2,128,290
5/1/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,22.7,149,391
5/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,22.9,117,285
5/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,22.5,136,352
5/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,22.2,87,214
15/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.6,23,60,144
19/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6,22.4,82,220
22/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,23.3,107,224
26/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.4,23,110,242
30/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6,22.7,124,243
6/2/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,20.5,98,237
6/5/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22,84,182
6/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3.9,19.7,97,224
6/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.8,22.3,88,177
16/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3.5,19.4,93,231
19/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.5,21.9,129,261
23/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,4.9,21.2,136,215
26/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.1,20.8,104,238
30/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,4.6,21.7,159,344
7/3/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,21.6,95,240
7/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22.1,118,291
14/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,21.8,65,162
17/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.2,21.8,99,180
21/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3.1,18.4,63,121
24/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5,21.6,97,137
28/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3.5,19.4,49,132
31/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3,18,38,75
8/4/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22,56,119
8/7/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22.4,88,217
8/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,2.7,18.5,69,112
14/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,21.8,110,199
18/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,21.9,66,124
21/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,22.7,106,242
25/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.2,21.9,63,169
28/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,22.2,77,198
9/1/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,21,85,129
9/4/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,21.1,71,187
9/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,22.7,187,280
9/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,21.5,103,148
15/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,NA,13.3,38,58
18/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,3.9,17.4,66,92
22/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,23.1,154,281
25/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,4.8,21.5,78,180
29/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,23,75,274
10/2/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.8,23.1,51,263
10/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,22.3,89,261
10/9/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,22.1,58,148
13/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,22.9,110,299
16/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22.6,100,334
20/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,22.3,106,295
23/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5,21.8,129,342
27/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.8,22.6,183,361
30/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,22.2,116,257
11/3/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,24.3,102,376
11/6/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.2,22.1,146,325
11/10/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.8,24.4,153,334
13/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,24,128,246
17/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.5,23.5,165,284
20/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.4,21.9,158,326
24/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6,24,191,350
27/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.5,22.6,151,281
12/1/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,23.2,130,273
12/4/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6,22.5,242,438
12/8/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,23,202,364
12/11/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,22,179,408
15/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.5,22.2,209,351
18/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,22.8,233,490
22/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.5,21.9,120,396
24/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.9,22.2,145,344
29/12/2008,Orissa,Angul,Industrial Estate,Industrial Areas,5.6,22.2,201,336
1/3/2008,Orissa,Angul,NALCO Township,Residential and others,9.8,19.5,91,173
1/7/2008,Orissa,Angul,NALCO Township,Residential and others,10.2,21.3,83,151
1/10/2008,Orissa,Angul,NALCO Township,Residential and others,9.7,22.3,74,145
14/1/2008,Orissa,Angul,NALCO Township,Residential and others,10,22,96,178
17/1/2008,Orissa,Angul,NALCO Township,Residential and others,12.1,22.9,105,212
21/1/2008,Orissa,Angul,NALCO Township,Residential and others,11.7,19.5,92,183
24/1/2008,Orissa,Angul,NALCO Township,Residential and others,9.2,19.8,74,136
28/1/2008,Orissa,Angul,NALCO Township,Residential and others,9.2,19.3,68,127
31/1/2008,Orissa,Angul,NALCO Township,Residential and others,11.1,21.3,86,143
2/4/2008,Orissa,Angul,NALCO Township,Residential and others,7.8,18.6,103,211
2/7/2008,Orissa,Angul,NALCO Township,Residential and others,9.3,21.4,95,191
2/12/2008,Orissa,Angul,NALCO Township,Residential and others,6.8,16.6,104,211
14/2/2008,Orissa,Angul,NALCO Township,Residential and others,8.6,19.8,92,191
18/2/2008,Orissa,Angul,NALCO Township,Residential and others,9.1,21.1,86,174
21/2/2008,Orissa,Angul,NALCO Township,Residential and others,7.6,17.6,91,185
25/2/2008,Orissa,Angul,NALCO Township,Residential and others,8.5,18.8,82,170
27/2/2008,Orissa,Angul,NALCO Township,Residential and others,8.5,18.6,99,205
3/3/2008,Orissa,Angul,NALCO Township,Residential and others,8.3,20,108,222
3/5/2008,Orissa,Angul,NALCO Township,Residential and others,8.3,19.2,99,199
3/10/2008,Orissa,Angul,NALCO Township,Residential and others,7.7,19.5,92,171
13/3/2008,Orissa,Angul,NALCO Township,Residential and others,8.6,21.4,88,180
17/3/2008,Orissa,Angul,NALCO Township,Residential and others,8.3,20.9,91,181
20/3/2008,Orissa,Angul,NALCO Township,Residential and others,7.5,17.4,94,194
24/3/2008,Orissa,Angul,NALCO Township,Residential and others,7.3,17.5,98,195
27/3/2008,Orissa,Angul,NALCO Township,Residential and others,9.5,22.5,102,224
31/3/2008,Orissa,Angul,NALCO Township,Residential and others,8,19.7,109,232
4/5/2008,Orissa,Angul,NALCO Township,Residential and others,8.5,19.9,111,223
4/7/2008,Orissa,Angul,NALCO Township,Residential and others,9,20.6,95,189
4/10/2008,Orissa,Angul,NALCO Township,Residential and others,7.9,17.7,84,172
21/4/2008,Orissa,Angul,NALCO Township,Residential and others,8,18.8,92,176
24/4/2008,Orissa,Angul,NALCO Township,Residential and others,8,19.7,106,218
28/4/2008,Orissa,Angul,NALCO Township,Residential and others,7.5,18,84,160
5/1/2008,Orissa,Angul,NALCO Township,Residential and others,8.7,15.3,119,218
5/5/2008,Orissa,Angul,NALCO Township,Residential and others,9.4,18.9,143,237
5/8/2008,Orissa,Angul,NALCO Township,Residential and others,8.5,18.7,121,187
5/12/2008,Orissa,Angul,NALCO Township,Residential and others,8.2,16.9,126,233
14/5/2008,Orissa,Angul,NALCO Township,Residential and others,8.4,19.5,128,187
17/5/2008,Orissa,Angul,NALCO Township,Residential and others,8.6,15.6,127,192
21/5/2008,Orissa,Angul,NALCO Township,Residential and others,9.5,18.6,102,184
9/9/2008,Orissa,Angul,NALCO Township,Residential and others,3.2,16.2,47,88
9/12/2008,Orissa,Angul,NALCO Township,Residential and others,3.1,11.1,44,84
16/9/2008,Orissa,Angul,NALCO Township,Residential and others,3,16.4,38,82
19/9/2008,Orissa,Angul,NALCO Township,Residential and others,3.7,19.3,55,100
23/9/2008,Orissa,Angul,NALCO Township,Residential and others,4.6,19.4,61,107
26/9/2008,Orissa,Angul,NALCO Township,Residential and others,4.1,22.3,74,133
10/3/2008,Orissa,Angul,NALCO Township,Residential and others,6,15.9,65,119
15/10/2008,Orissa,Angul,NALCO Township,Residential and others,9.2,17.1,64,133
22/10/2008,Orissa,Angul,NALCO Township,Residential and others,7.4,15.6,92,157
24/10/2008,Orissa,Angul,NALCO Township,Residential and others,9.4,17,99,166
29/10/2008,Orissa,Angul,NALCO Township,Residential and others,8.5,17.2,99,182
11/4/2008,Orissa,Angul,NALCO Township,Residential and others,5.6,16.3,60,149
11/7/2008,Orissa,Angul,NALCO Township,Residential and others,8.1,16.7,81,157
11/11/2008,Orissa,Angul,NALCO Township,Residential and others,7.8,17.7,79,188
15/11/2008,Orissa,Angul,NALCO Township,Residential and others,8.8,13.7,93,202
18/11/2008,Orissa,Angul,NALCO Township,Residential and others,6.6,19.3,74,163
21/11/2008,Orissa,Angul,NALCO Township,Residential and others,5.2,20.8,100,196
25/11/2008,Orissa,Angul,NALCO Township,Residential and others,7.7,16.5,82,182
28/11/2008,Orissa,Angul,NALCO Township,Residential and others,8.6,16.6,87,170
12/2/2008,Orissa,Angul,NALCO Township,Residential and others,8.2,15.7,67,148
12/5/2008,Orissa,Angul,NALCO Township,Residential and others,7.7,13.9,88,165
12/9/2008,Orissa,Angul,NALCO Township,Residential and others,8.8,16.8,82,173
12/12/2008,Orissa,Angul,NALCO Township,Residential and others,7.3,14.5,65,124
16/12/2008,Orissa,Angul,NALCO Township,Residential and others,8,14.4,94,203
19/12/2008,Orissa,Angul,NALCO Township,Residential and others,8.8,18.4,91,178
23/12/2008,Orissa,Angul,NALCO Township,Residential and others,9,16.9,85,186
30/12/2008,Orissa,Angul,NALCO Township,Residential and others,9.4,18,96,208
1/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,79,190
1/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.5,103,198
1/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,98,173
1/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,91,187
14/1/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,104,193
17/1/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.7,91,171
21/1/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.7,99,188
28/1/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,98,176
2/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,89,179
2/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,9.7,82,183
2/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.2,85,192
15/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10,81,149
18/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.8,89,157
20/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,79,167
22/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,78,135
25/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,66,138
3/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,58,114
3/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.8,86,160
3/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.7,92,186
15/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,69,153
18/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,73,160
20/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10,65,124
24/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,80,177
26/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.7,61,127
29/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,9.8,70,134
4/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.3,80,158
4/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10,89,197
4/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,9.7,58,151
15/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,63,151
18/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,13.2,86,165
21/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,66,148
25/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,65,163
29/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10,59,157
5/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.5,54,140
5/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,55,140
5/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,61,159
5/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.7,47,102
15/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,64,136
19/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,74,167
22/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,51,125
26/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.8,50,115
30/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,45,90
6/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,57,115
6/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,49,106
6/9/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,52,115
6/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,53,105
20/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10,58,119
23/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,43,91
25/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,47,108
30/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,43,94
7/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,47,116
7/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,51,111
7/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,56,121
7/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.3,63,118
17/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,43,86
22/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.7,43,111
25/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,44,92
29/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,43,92
8/4/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,44,101
8/7/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,36,86
8/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,46,100
16/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,63,113
18/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,9.8,39,88
22/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,42,87
27/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,53,104
30/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,39,86
9/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,43,109
9/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.7,47,108
9/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,53,118
9/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,53,123
20/9/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,43,98
22/9/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,38,94
27/9/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,42,105
30/9/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.3,49,109
10/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.8,68,129
10/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.7,63,114
15/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.2,52,113
17/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.8,76,152
20/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,60,145
23/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,69,159
27/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,71,146
28/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,2.3,12.8,103,198
29/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,79,147
11/3/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.2,79,152
11/6/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.5,64,118
11/10/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,69,143
14/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.7,64,136
17/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,65,160
20/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12,85,143
24/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,71,144
26/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,2.3,11.7,78,129
29/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,10.3,67,134
12/2/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.5,75,162
12/5/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12,87,180
12/8/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.2,84,181
12/11/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.2,82,187
15/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11,80,179
17/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,13.5,97,205
22/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,12.5,89,192
26/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,2.3,11.2,79,170
29/12/2008,Orissa,Balasore,Sahadevkhunta,Residential and others,NA,11.7,85,182
1/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.9,125,329
1/7/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,18.5,109,263
1/10/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.5,138,327
14/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,8.2,85,201
18/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15,85,228
21/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.1,57,132
24/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.2,47,112
28/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,17.8,69,156
31/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.7,116,248
2/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,12.7,53,179
2/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.5,68,180
2/8/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,19.6,77,159
2/12/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.8,105,213
15/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.1,83,183
18/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15,69,170
21/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.8,79,205
24/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,10.6,68,161
28/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,11.8,53,127
3/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,19.2,69,163
3/7/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.1,57,168
3/11/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,11.9,55,210
14/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,12.3,60,180
17/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.3,77,222
20/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.1,61,208
24/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.1,70,227
28/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,17.3,58,190
31/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.9,59,145
4/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,21.2,41,142
4/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,17.4,32,110
4/8/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.6,72,202
4/11/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.8,75,207
15/4/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,15.8,76,179
19/4/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.5,61,149
23/4/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,17.7,57,155
26/4/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.1,60,143
5/2/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.8,92,258
5/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13.5,83,199
5/9/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.1,87,219
13/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.8,80,166
17/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,10.9,80,167
20/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,5.7,58,126
24/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,7.9,80,203
28/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,11.4,82,265
31/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,8,45,102
6/3/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,11.3,58,204
6/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,12.2,53,172
6/10/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,13,47,182
13/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.2,32,78
17/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,7.4,68,85
20/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,8.1,55,89
24/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,11.4,84,130
27/6/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,12.2,48,83
7/1/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,12.9,67,205
7/5/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,14.5,59,85
7/8/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,16.2,48,87
7/11/2008,Orissa,Berhampur,Regional Office,Residential and others,NA,6.8,53,133
