Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
10/4/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,60
10/8/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,50,55
15-10-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,59
23-10-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,56,64
29-10-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,55,63
31-10-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,54,62
11/5/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,65,71
11/8/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,56,63
11/12/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,61,69
15-11-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,42,47
20-11-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,66,72
26-11-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,67,74
29-11-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,40,46
12/3/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,74,81
12/6/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,79,87
12/10/2007,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,71,77
13-12-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,83,91
19-12-07,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,83,91
1/9/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,2.4,14.6,96,120
18-01-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,15,104,138
23-01-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,12,28.6,123,165
30-01-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,6.7,10,98,141
2/6/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,7,22,99,145
13-02-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,NA,77,95
20-02-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,13.1,92,121
27-02-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.2,93,126
3/6/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,2.9,16.6,96,144
20-03-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.3,15.8,93,130
4/4/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,13.7,83,105
4/12/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.9,15.4,76,106
24-04-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9,69,88
5/3/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,10.2,81,104
5/8/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.1,12.7,86,123
22-05-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,7.8,13.9,69,89
29-05-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,2.6,14.5,74,96
27-06-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,NA,60,74
7/3/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.5,21.6,93,121
7/5/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.8,96,126
7/9/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,10.4,102,134
7/10/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.7,16.8,65,77
7/12/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,15.3,65,75
17-07-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9.5,57,66
19-07-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,8,49,57
24-07-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,7.7,64,70
28-07-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,7.7,50,62
31-07-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.4,12.3,59,77
8/3/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,5.5,54,71
8/7/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,2.4,13.7,60,79
8/9/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.7,16.2,64,77
16-08-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,2.6,7.2,60,73
21-08-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,6.7,69,78
23-08-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.5,16.3,56,71
30-08-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4,11.8,55,69
9/4/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,10.8,55,69
9/11/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.2,15.2,65,78
13-09-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.7,22.3,75,90
18-09-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.2,53,66
20-09-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.7,12,60,80
25-09-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.2,14.3,77,94
10/2/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,15.1,69,91
10/4/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.3,15.7,77,98
10/11/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.2,17.8,80,99
23-10-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,5.3,15,75,91
25-10-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,5.3,16,70,87
30-10-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,8.3,17.3,76,94
11/1/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.9,19.7,97,122
13-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,9.5,21.5,94,118
15-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.3,65,73
20-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,5.6,12.8,100,129
22-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.7,15.6,82,105
27-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.6,15.3,93,113
29-11-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.8,12.5,89,119
12/4/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,8.5,18,90,128
12/6/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,3.7,13.5,95,132
12/11/2007,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,4.8,10.3,96,134
13-12-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,7.3,21.3,99,136
18-12-07,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,7,20.9,95,143
