Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
12/3/2007,Kerala,Kochi,Eloor,Industrial Areas,6.4,NA,30,58
12/6/2007,Kerala,Kochi,Eloor,Industrial Areas,7.2,12.6,29,65
12/10/2007,Kerala,Kochi,Eloor,Industrial Areas,NA,17.6,81,107
13-12-07,Kerala,Kochi,Eloor,Industrial Areas,21.2,15.5,60,92
17-12-07,Kerala,Kochi,Eloor,Industrial Areas,2.4,16.1,50,80
20-12-07,Kerala,Kochi,Eloor,Industrial Areas,15.4,17.7,37,57
24-12-07,Kerala,Kochi,Eloor,Industrial Areas,3.4,11.4,59,93
27-12-07,Kerala,Kochi,Eloor,Industrial Areas,8.6,7.4,47,74
31-12-07,Kerala,Kochi,Eloor,Industrial Areas,NA,7.1,34,72
1/1/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,10,100,122
1/4/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,12.8,14.8,164,190
1/8/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3.3,6.3,102,127
1/11/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,10.7,5.7,84,104
15-01-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,6.5,5.6,85,101
18-01-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,NA,42,72
22-01-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.2,6.3,15,23
25-01-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,8.7,9.9,157,199
29-01-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3.3,6.3,68,161
2/1/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.6,25.3,58,79
2/5/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.9,9.4,62,98
2/8/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,40.1,10.2,40,75
2/12/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,16.3,NA,40,108
15-02-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,18.7,8.8,70,137
19-02-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,9.5,16.3,95,129
22-02-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,8,11,67,84
26-02-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,21.1,5.5,49,88
3/1/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,20.6,15.3,79,113
3/5/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,28.3,11.4,77,125
3/8/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,13.3,25.2,87,122
3/12/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,20.9,12.8,41,84
15-03-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,16.9,21.8,51,90
19-03-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,20.1,16.4,46,95
22-03-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,20.3,19.9,74,123
26-03-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,17.8,13.6,34,74
29-03-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,13.4,18.1,39,71
4/2/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.4,13.6,23,68
4/5/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3,5.6,44,100
4/9/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,16.2,6.3,46,78
4/12/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.7,NA,70,119
16-04-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,56,118
19-04-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.1,NA,48,124
23-04-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,39,72
26-04-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.8,NA,30,65
30-04-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,8.6,10,60,106
5/3/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.2,6.1,25,64
5/7/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.6,NA,36,80
5/10/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,7.4,39,73
14-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,8.6,31,64
17-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,15.3,46,82
21-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.2,NA,35,62
24-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,5.4,31,75
28-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,7.7,41,81
31-05-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,NA,35,64
6/4/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,18.7,19,37,63
6/7/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,10.2,NA,31,64
6/11/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,25.9,7.7,38,70
14-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,16.6,15.3,41,61
18-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,8.1,NA,21,48
20-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,6.6,8.7,38,69
22-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,7.5,10.9,52,81
25-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,10.2,11,31,49
28-06-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,20.7,8.9,23,44
7/2/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,27,8.7,28,58
7/5/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.9,7.6,30,54
7/9/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,17.2,5.4,25,66
7/12/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.8,10.4,37,64
16-07-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,33,64
19-07-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3.2,6.4,45,72
23-07-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,14.9,NA,31,72
26-07-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.9,7.9,36,75
30-07-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,18.6,5.6,42,80
8/2/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,26,52
8/6/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,34,64
8/9/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,30,57
13-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.1,5.3,33,58
16-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.3,NA,34,63
20-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,9.5,5.3,39,78
23-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,5.7,33,63
27-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,32,52
31-08-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,26,51
9/3/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,7.4,NA,26,49
9/6/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,20,51
9/10/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,NA,22,50
13-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.2,6.4,41,66
17-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,6.3,24,44
21-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.3,6.8,29,54
24-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,NA,35,62
26-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,34,63
28-09-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,37,76
10/1/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5.2,NA,27,43
10/4/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,6.8,27,43
10/8/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,6.3,35,56
10/11/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.7,6.7,36,54
15-10-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3.3,8.8,55,68
18-10-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,8,48,61
22-10-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,40,64
25-10-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,7.1,56,80
29-10-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,5.3,41,66
11/1/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,6.9,NA,28,45
11/5/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,6.8,35,57
11/8/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.1,5.4,39,59
11/12/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,9.4,47,61
15-11-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,9.2,6.9,70,82
19-11-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,35,69
22-11-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,NA,58,78
26-11-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,5,13.3,37,57
29-11-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,8.3,15.2,36,56
12/3/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,4.3,9.4,29,49
12/6/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,3,13.1,30,52
12/10/2007,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,10.5,48,65
13-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,7.4,20.3,33,57
17-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,NA,16.8,49,81
20-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,13,13.2,59,79
24-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,10.2,10.7,69,102
27-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,5.3,45,82
31-12-07,Kerala,Kochi,FACT Udyogmandal,Industrial Areas,2.4,5.4,35,73
1/1/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6,149,180
1/4/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,9.9,72,114
1/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,5.3,6.5,84,101
1/11/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7,112,132
15-01-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,10.3,44,69
18-01-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,9.5,42,70
22-01-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6,14,25
25-01-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,9.9,56,134
29-01-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.5,67,131
2/1/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.6,91,123
2/5/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,45,99
2/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.5,24,67
2/12/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,63,91
15-02-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,15.9,65,136
19-02-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.6,8.9,48,98
22-02-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,6.6,66,114
26-02-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.5,33,90
3/1/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.7,39,60
3/5/2007,Kerala,Kochi,Irumpanam,Industrial Areas,3.7,NA,52,92
3/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,12.8,52,81
3/12/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,8.9,48,89
15-03-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.8,30,79
19-03-07,Kerala,Kochi,Irumpanam,Industrial Areas,3.1,NA,48,114
22-03-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.7,47,86
26-03-07,Kerala,Kochi,Irumpanam,Industrial Areas,3.7,NA,43,85
29-03-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.8,32,61
4/2/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,NA,NA
4/2/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.2,46,84
4/5/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,45,91
4/9/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.9,NA,44,97
4/12/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,36,96
16-04-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.5,43,90
19-04-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.3,30,75
23-04-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.3,55,96
26-04-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.2,81,141
30-04-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,38,69
5/3/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,39,75
5/7/2007,Kerala,Kochi,Irumpanam,Industrial Areas,3.3,6.1,20,64
5/10/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,30,60
14-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,33,70
17-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.3,61,95
21-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,47,82
24-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,36,68
28-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,NA,41,76
31-05-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,42,73
6/4/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,10.2,30,61
6/7/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.8,33,56
6/11/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,35,53
14-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,16.6,7.4,33,64
18-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,3.7,11,32,53
20-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,36,65
22-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,28,60
25-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,8.8,7.3,35,61
28-06-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.7,34,74
7/2/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.5,31,55
7/5/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,24,52
7/9/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.3,31,63
7/12/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,8.4,27,54
16-07-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.4,30,66
19-07-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.3,37,73
23-07-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.6,37,71
26-07-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.2,47,77
30-07-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.9,NA,38,73
8/2/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,23,46
8/6/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.5,10.9,27,54
8/9/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,13.6,23,51
13-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.5,27,57
16-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,36,64
20-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,37,60
23-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,13.2,35,63
27-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,13,27,51
31-08-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,14.7,26,61
9/3/2007,Kerala,Kochi,Irumpanam,Industrial Areas,9.4,NA,25,44
9/6/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.8,NA,19,52
9/10/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,21,46
13-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,NA,34,64
17-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,32,59
21-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,8.9,5.5,26,42
24-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,33,68
26-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,32,56
28-09-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,34,68
10/1/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,24,51
10/4/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,6.4,34,58
10/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,38,55
10/11/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.1,35,60
15-10-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,7.5,47,74
18-10-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.6,37,66
22-10-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,37,59
25-10-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,39,67
29-10-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,7.5,46,68
11/1/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,16.7,28,44
11/5/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,5.5,28,54
11/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,NA,NA
11/8/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.4,7.3,43,56
11/12/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,10.5,68,90
15-11-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.5,8.1,60,79
19-11-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,13.7,48,75
22-11-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,NA,30,55
26-11-07,Kerala,Kochi,Irumpanam,Industrial Areas,2.5,8.9,61,100
29-11-07,Kerala,Kochi,Irumpanam,Industrial Areas,3.1,8.2,40,85
12/3/2007,Kerala,Kochi,Irumpanam,Industrial Areas,2.7,12.4,29,49
12/6/2007,Kerala,Kochi,Irumpanam,Industrial Areas,NA,15.8,32,59
12/10/2007,Kerala,Kochi,Irumpanam,Industrial Areas,3.3,13.6,66,89
13-12-07,Kerala,Kochi,Irumpanam,Industrial Areas,3.5,12.6,76,105
17-12-07,Kerala,Kochi,Irumpanam,Industrial Areas,NA,16,60,93
20-12-07,Kerala,Kochi,Irumpanam,Industrial Areas,6.9,16.2,32,60
