Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
5/3/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10.2,17.7,136,284
5/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,17.8,127,265
5/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.9,17.6,130,272
14/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.8,17.6,131,274
17/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10,17.8,116,242
21/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10.1,17.8,137,285
24/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,18.1,126,264
28/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,17.7,136,283
31/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10.2,18,134,279
6/4/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,16.1,82,169
6/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,16,82,171
6/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,15.5,78,162
14/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.9,15.7,69,144
18/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.8,16.2,95,197
21/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,16.4,87,183
25/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.6,15.7,80,168
28/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10,15.9,79,165
7/2/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16.6,97,175
7/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.6,16.8,110,203
7/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.8,16.8,111,204
7/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.6,16.9,104,189
16/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.6,16.9,108,198
19/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,17.1,95,171
23/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,17.3,104,189
26/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16.4,103,187
30/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,16.9,106,194
8/2/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10.1,17.4,95,171
8/6/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,8.9,15,72,175
8/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,15.4,75,183
13/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,15.3,75,182
16/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,15.7,64,155
20/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,15.9,76,185
23/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,8.9,15,71,172
27/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,8.9,15.2,69,166
30/8/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.6,15.6,69,167
9/2/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16,60,174
9/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,16.3,67,179
9/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,16.2,72,172
13/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,16.3,72,175
17/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,16.7,63,178
20/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,17.3,67,180
24/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,17.3,77,183
27/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,17.3,75,192
30/9/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,16.5,112,210
10/3/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,16.8,129,229
10/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16.4,126,209
10/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16.4,107,229
14/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,16.9,113,233
17/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,16.7,127,222
21/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,16.7,116,209
24/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,16.7,118,221
28/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,11.5,20,152,294
31/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,10.9,19.5,148,322
11/4/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.7,15.6,115,218
11/7/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,16.5,126,223
11/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,16.6,106,221
14/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,15.9,105,216
18/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,17.2,118,206
21/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,17.4,108,213
25/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.1,17,113,222
28/11/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,8.8,15.6,104,204
12/2/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,17,104,247
12/5/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,17,128,224
12/10/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,17.3,109,219
12/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,17.2,117,214
16/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.4,17.4,113,222
19/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.5,17,99,215
23/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.2,17.5,113,211
27/12/2008,Dadra & Nagar Haveli,Silvassa,Khadoli Ind. Area,Industrial Areas,9.3,17,101,208
1/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.6,18.8,75,167
1/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.9,19.4,74,162
1/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.7,19,84,188
1/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.8,19.3,84,185
17/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,11,19,71,171
18/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.7,18.8,79,168
24/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.7,19.4,81,162
25/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.6,19,87,174
30/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.8,19.2,77,172
31/1/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.6,18.8,85,178
2/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.3,18.3,81,170
2/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.6,18.8,79,164
13/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.4,18.4,91,191
16/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.5,18.7,90,187
20/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.6,18.4,83,173
23/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.3,18.2,81,170
26/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.4,18.8,79,165
29/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.3,18.4,84,176
3/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,8.7,15.4,85,177
3/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17.7,82,172
3/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.2,18.2,79,166
3/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10,17.8,91,190
15/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.2,18.1,90,187
19/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10.3,17.8,84,175
22/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10,17.7,88,184
26/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10,18.2,78,164
29/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,23.9,17.8,79,165
4/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,17,84,174
4/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17,81,168
4/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17.1,89,185
4/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,17.6,85,179
16/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,17.3,92,193
19/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17.5,91,190
23/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17.3,85,178
26/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,17.1,89,186
30/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,17.6,80,166
5/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,17.3,80,167
5/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17.5,89,187
5/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17.6,87,183
14/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17.6,94,196
17/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.9,17.9,92,191
21/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,10,17.8,97,203
24/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17.6,96,201
28/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,18,86,181
31/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,17.7,87,182
6/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,15.9,62,129
6/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,15.9,60,127
6/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,15.5,55,116
14/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,15.8,54,113
18/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,16.1,67,140
21/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16,66,139
25/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,15.9,51,107
28/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,15.6,50,108
7/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.2,16.3,77,136
7/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,16.4,81,144
7/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.8,77,136
7/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.2,16.6,85,151
16/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.4,16.7,75,131
19/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.8,78,138
23/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.9,83,147
26/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.6,83,148
30/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,17,77,136
8/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.4,16.6,78,137
8/6/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9,15.1,47,112
13/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.2,15.5,45,109
16/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.2,15.4,51,124
20/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,15.2,47,115
23/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.1,15,47,113
27/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.1,15.5,45,109
30/8/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9,15.2,48,117
9/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.1,16.2,43,124
9/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,16.4,50,122
9/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,16.4,52,94
13/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.2,16.7,46,124
17/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.1,16.5,57,111
20/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.9,45,136
24/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.7,49,123
27/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.9,59,135
30/9/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.6,89,149
10/3/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,16.6,89,161
10/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.1,16.4,80,158
10/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.4,16.5,80,121
14/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,16.6,74,165
17/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.9,83,130
21/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.3,39.3,93,139
24/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,16.7,90,155
28/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,12,19.8,107,186
31/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,11.8,19.6,111,196
11/4/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,16.6,99,128
11/7/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.6,84,139
11/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,8.9,16.8,94,151
14/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,8.9,16.5,96,170
18/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,16.6,80,149
21/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.4,17,88,134
25/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.3,76,124
28/11/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.1,91,145
12/2/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.5,90,144
12/5/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.7,16.6,86,151
12/10/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,16.8,100,135
12/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9,17,84,127
16/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17,89,158
19/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.6,17,85,143
23/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.8,17.2,77,133
27/12/2008,Dadra & Nagar Haveli,Silvassa,Chetan Guest House,Residential and others,9.5,17.1,78,137
